# Sensor Via Cristoforo Gandino, Milan, Italy (Citizen Science project sensor.community/32399)
# https://aqicn.org/station/@196504/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-07-21T00:00:00.000Z,2.9,13.6,5.5,4.4,7.49,2.556,589
2024-07-22T00:00:00.000Z,1.67,11.7,4.07,3.57,4.87,1.116,585
2024-07-23T00:00:00.000Z,2.15,16.3,4.68,3.88,5.7,1.317,587
2024-07-24T00:00:00.000Z,3.45,24.85,5.7,4.87,6.57,1.964,588
2024-07-25T00:00:00.000Z,1.73,9.85,2.83,2.45,3.7,1.313,588
2024-07-26T00:00:00.000Z,1.05,18.2,2.27,1.9,3.22,1.696,586
2024-07-27T00:00:00.000Z,2.52,129.25,5.68,4.25,7.32,5.475,588
2024-07-28T00:00:00.000Z,2.15,18.52,4.68,3.53,6.15,2.302,591
2024-07-29T00:00:00.000Z,1.52,8.52,3.5,2.72,4.09,0.934,588
2024-07-30T00:00:00.000Z,2.6,16.57,5,4.47,6.53,2.164,559
2024-07-31T00:00:00.000Z,2.4,165.57,5.75,4.22,6.57,9.535,560
2024-08-01T00:00:00.000Z,3.05,23.13,5.6,4.25,6.72,3.891,562
2024-08-02T00:00:00.000Z,1.88,10.1,4.5,2.97,5.53,1.909,575
2024-08-03T00:00:00.000Z,2.42,17.64,7.22,4.7,11.58,4.088,573
2024-08-04T00:00:00.000Z,2.13,31.55,4.03,3.3,5.07,2.129,553
2024-08-05T00:00:00.000Z,2.47,12.98,4.28,3.6,5.4,1.299,552
2024-08-06T00:00:00.000Z,3.53,12.2,6.03,5.4,8.1,1.721,547
2024-08-07T00:00:00.000Z,1.8,16.14,5.67,4.01,10.42,3.506,553
2024-08-08T00:00:00.000Z,2.88,20.58,7.85,4.4,12.73,4.53,561
2024-08-09T00:00:00.000Z,3.47,19.85,8.77,6.63,10.35,3.415,540
2024-08-10T00:00:00.000Z,4.7,24.33,9.9,6.27,13.23,4.922,540
2024-08-11T00:00:00.000Z,4.63,16.45,8.44,6.4,9.55,1.844,576
2024-08-12T00:00:00.000Z,3.53,26.85,8.19,5.93,9.1,3.529,546
2024-08-13T00:00:00.000Z,4.2,36.6,6.57,5.4,11.25,5.778,555
2024-08-14T00:00:00.000Z,2.35,11.77,4.43,3.5,5.75,1.308,527
2024-08-15T00:00:00.000Z,2.38,14.55,4.43,3.5,5.22,1.509,483
2024-08-16T00:00:00.000Z,2.29,9.94,4.95,3.75,7.75,2.093,455
2024-08-17T00:00:00.000Z,1.65,5.93,3.2,2.58,4.38,1.012,537
2024-08-18T00:00:00.000Z,0.5,7.9,1.5,1.2,2.1,0.724,537
2024-08-19T00:00:00.000Z,0.77,20.23,3.35,2.21,4.67,2.286,545
2024-08-20T00:00:00.000Z,1.14,7.72,2.24,1.8,3.98,1.442,528
2024-08-21T00:00:00.000Z,2.83,10.85,7.3,6.32,8,1.617,532
2024-08-22T00:00:00.000Z,5.93,19.85,9.75,9.18,10.73,2.25,535
2024-08-23T00:00:00.000Z,4.9,15.98,9.13,7.5,10.52,1.974,556
2024-08-24T00:00:00.000Z,5.8,26.77,7.45,6.65,10.09,5.231,561
2024-08-25T00:00:00.000Z,5.88,11.55,7.47,6.97,8.19,0.947,558
2024-08-26T00:00:00.000Z,2.08,13.73,3.8,3.3,4.7,2.129,542
2024-08-27T00:00:00.000Z,2.67,9.9,5.97,4.21,6.97,1.584,549
2024-08-28T00:00:00.000Z,6.72,72.88,8.9,8.15,10.05,3.553,552
2024-08-29T00:00:00.000Z,6.07,89.45,10.56,8.19,12.82,4.586,542
2024-08-30T00:00:00.000Z,5.9,32.47,10.9,8.53,13.06,4.42,549
2024-08-31T00:00:00.000Z,7.97,44.85,12.31,10.79,15.26,3.648,548
2024-09-01T00:00:00.000Z,5.22,21.23,10.45,7.45,13.65,4.111,543
2024-09-02T00:00:00.000Z,4.34,61.28,9.25,7.79,11.75,3.612,537
2024-09-03T00:00:00.000Z,4.2,30.08,7.05,5.72,11.23,3.137,547
2024-09-04T00:00:00.000Z,3.47,290.95,8.05,6.28,9.9,12.338,554
2024-09-05T00:00:00.000Z,0.4,19.77,4.75,2.27,6.82,3.504,549
2024-09-06T00:00:00.000Z,2.38,27.55,10.74,5.79,18.64,7.225,536
2024-09-07T00:00:00.000Z,1.9,13.25,4.67,3.38,6.2,1.905,474
2024-09-08T00:00:00.000Z,1.33,27.77,7.1,5.32,11.45,5.862,543
2024-09-09T00:00:00.000Z,0.1,32.25,1.2,0.7,2.5,4.588,549
2024-09-10T00:00:00.000Z,0.3,186.2,1.77,0.8,2.88,8.115,531
2024-09-11T00:00:00.000Z,1.4,19.13,4,3.01,4.9,2.065,548
2024-09-12T00:00:00.000Z,0.13,10.88,1.1,0.68,1.85,1.144,563
2024-09-13T00:00:00.000Z,0,23.63,0.75,0.4,1.49,1.559,524
2024-09-14T00:00:00.000Z,0,101.4,0.7,0.22,1.42,5.113,570
2024-09-15T00:00:00.000Z,0.35,15.8,1,0.73,2.33,2.575,554
2024-09-16T00:00:00.000Z,0.47,37.72,1.7,1,2.92,3.172,570
2024-09-17T00:00:00.000Z,0.2,28.38,2.17,1.09,2.72,1.924,561
2024-09-18T00:00:00.000Z,1.58,105.93,4.15,3.05,5.32,5.674,551
2024-09-19T00:00:00.000Z,1.75,44.95,4.29,3.13,5.45,3.476,554
2024-09-20T00:00:00.000Z,2.58,78.31,6.85,4.18,9.07,6.222,550
2024-09-21T00:00:00.000Z,3.1,31.5,7.28,5.68,9.13,4.167,563
2024-09-22T00:00:00.000Z,5.72,50.55,10.7,8.8,12.34,3.334,560
2024-09-23T00:00:00.000Z,8.32,33.1,13.65,10.18,18.57,6.21,547
2024-09-24T00:00:00.000Z,3.5,149.02,14.43,9.38,22.63,9.624,543
2024-09-25T00:00:00.000Z,3,24.4,6.57,5.25,8.19,2.387,555
2024-09-26T00:00:00.000Z,4.65,26.05,8.88,5.85,14.35,5.797,562
2024-09-27T00:00:00.000Z,0.43,69.5,5.03,1.8,7.55,6.608,421
2024-09-28T00:00:00.000Z,0.05,44.25,0.9,0.5,1.69,2.672,400
2024-09-29T00:00:00.000Z,0.1,18.75,0.6,0.4,1.52,1.532,555
2024-09-30T00:00:00.000Z,0.3,76.97,1.77,0.95,3.55,6.955,560
2024-10-01T00:00:00.000Z,3.53,78.45,7.79,6.17,10.47,4.717,560
2024-10-02T00:00:00.000Z,4.28,125.05,11.46,7.65,16.39,9.584,558
2024-10-03T00:00:00.000Z,0.3,42.42,2.59,1.37,5.75,10.843,556
2024-10-04T00:00:00.000Z,0.4,158.77,2.27,1.3,3.95,8.513,575
2024-10-05T00:00:00.000Z,0.8,82.88,3.83,2.8,5.52,4.945,565
2024-10-06T00:00:00.000Z,3.7,65.56,7.3,6.28,8.06,3.305,556
2024-10-07T00:00:00.000Z,6.3,137.4,10.52,9.43,15.5,7.504,566
2024-10-08T00:00:00.000Z,0.4,78.68,6.1,3.59,12.25,6.896,553
2024-10-09T00:00:00.000Z,3.1,62.03,17.3,9.4,20.98,7.751,556
2024-10-10T00:00:00.000Z,0.7,94.18,2.9,1.9,4.07,5.47,562
2024-10-11T00:00:00.000Z,1.27,65.59,5.43,3.05,7.3,5.277,566
2024-10-12T00:00:00.000Z,1.38,74.25,3.92,2.78,12.2,7.006,581
2024-10-13T00:00:00.000Z,1.02,111.38,4.68,3.2,9.13,8.702,570
2024-10-14T00:00:00.000Z,3.55,170.88,15.68,7.43,18.73,9.403,566
2024-10-15T00:00:00.000Z,7.5,65.5,17.88,12.94,34.74,11.892,541
2024-10-16T00:00:00.000Z,5.4,41.38,16.05,8.34,32.26,11.372,572
2024-10-17T00:00:00.000Z,2,70.18,6.5,4.88,7.4,3.769,557
2024-10-18T00:00:00.000Z,0.43,187.8,3.65,2,5.47,10.961,569
2024-10-19T00:00:00.000Z,1.33,138.94,4.38,3.1,5.25,7.883,559
2024-10-20T00:00:00.000Z,0.7,276.63,4.05,2.04,10.45,16.204,567
2024-10-21T00:00:00.000Z,2.9,23.8,7.13,5.84,12.52,4.916,576
2024-10-22T00:00:00.000Z,5.13,45.13,17.3,13.21,23.15,7.398,548
2024-10-23T00:00:00.000Z,7.55,42.42,29.1,14.48,32.1,10.085,575
2024-10-24T00:00:00.000Z,2.95,22.77,8.85,6.07,15.33,5.007,561
2024-10-25T00:00:00.000Z,3.9,33.92,15.52,12.05,21.15,6.029,515
2024-10-26T00:00:00.000Z,3.7,44.45,8.32,6.38,10.75,3.434,558
2024-10-27T00:00:00.000Z,10.27,27.83,15.9,13.77,18.89,3.23,551
2024-10-28T00:00:00.000Z,4.43,41.6,10.25,8.8,12.89,4.307,548
2024-10-29T00:00:00.000Z,2.92,78.93,11.57,8.52,14.56,5.424,569
2024-10-30T00:00:00.000Z,2.92,87.75,13.77,8.82,24.65,9.588,554
2024-10-31T00:00:00.000Z,4.78,495.38,21.17,15.48,29.05,27.417,559
2024-11-01T00:00:00.000Z,5.78,156.65,10.88,8.55,18.27,9.961,535
2024-11-02T00:00:00.000Z,5.7,32.22,11.25,8.25,16.3,5.759,524
2024-11-03T00:00:00.000Z,5.65,33.35,14.46,9.57,18.27,5.692,512
2024-11-04T00:00:00.000Z,5.72,114.82,29.23,14.2,40.03,14.505,462
2024-11-05T00:00:00.000Z,15.5,135.72,27.69,23.17,34.17,10.286,378
2024-11-06T00:00:00.000Z,13.57,83.65,32.28,21.27,37.17,9.51,375
2024-11-07T00:00:00.000Z,13.4,62.53,23.52,19.27,29.24,6.919,472
2024-11-08T00:00:00.000Z,18.48,208.7,32.04,23.59,36.6,11.685,433
2024-11-09T00:00:00.000Z,31.08,82.07,42.35,37.33,50.1,8.138,375
2024-11-10T00:00:00.000Z,16.27,49.2,29.65,22,36.4,8.723,330
2024-11-11T00:00:00.000Z,10.55,41.65,18.3,14.83,21.16,6.093,412
2024-11-12T00:00:00.000Z,8.35,120.53,18,16.8,19.5,9.128,273
2024-11-13T00:00:00.000Z,14.52,225.73,20.3,18.38,24.55,13.637,355
2024-11-14T00:00:00.000Z,12.38,73.56,20.52,17.37,22.75,5.461,316
2024-11-15T00:00:00.000Z,19.02,190.48,35.03,26.67,46.42,12.938,510
2024-11-16T00:00:00.000Z,20.48,115.05,57.13,43.17,79.34,21.202,534
2024-11-17T00:00:00.000Z,17.48,76.7,40.4,31.54,50.34,13.601,533
2024-11-18T00:00:00.000Z,49.85,118.88,71.03,60.58,76.06,9.965,488
2024-11-19T00:00:00.000Z,41.45,94.8,58.55,50.44,64.59,7.996,429
2024-11-20T00:00:00.000Z,0.3,90.55,6.85,2.2,48.49,23.426,397
2024-11-21T00:00:00.000Z,0.38,105.9,2.63,1.73,3.4,6.375,394
2024-11-22T00:00:00.000Z,0.3,33.85,4.5,1.67,6.94,4.613,413
2024-11-23T00:00:00.000Z,0.6,178.23,4.15,2.34,8.69,12.298,321
2024-11-24T00:00:00.000Z,2.35,75.68,7.07,5.45,9.11,5.258,409
2024-11-25T00:00:00.000Z,6.1,43.22,12.3,10.32,14.27,3.366,434
2024-11-26T00:00:00.000Z,11.93,62.9,21.72,14.98,24.5,6.109,580
2024-11-27T00:00:00.000Z,21.48,146.22,37.1,34.79,41.95,11.293,587
2024-11-28T00:00:00.000Z,23.67,86.72,36.54,33.29,40.15,5.699,591
2024-11-29T00:00:00.000Z,25.88,56.75,39.28,34.5,44.84,6.106,592
2024-11-30T00:00:00.000Z,26.73,73.09,36.19,32.24,43.55,7.118,592
2024-12-01T00:00:00.000Z,18.32,44.85,27.98,25.25,32.21,5.103,509
2024-12-02T00:00:00.000Z,14.4,33.95,21.35,19.8,25.17,3.819,591
2024-12-03T00:00:00.000Z,21.42,56.25,30.1,26.77,32.15,3.812,583
2024-12-04T00:00:00.000Z,9.6,147.18,25.64,15.18,30.5,9.475,590
2024-12-05T00:00:00.000Z,8.57,47.97,17.82,13.95,20.39,4.614,591
2024-12-06T00:00:00.000Z,18.77,57.9,29.2,22.44,33.83,6.504,589
2024-12-07T00:00:00.000Z,20.13,74.88,38.54,35.47,43.88,6.001,591
2024-12-08T00:00:00.000Z,17.85,64.59,30.6,25.8,35.03,7.581,587
2024-12-09T00:00:00.000Z,2.2,34.2,10.82,5.5,14.93,5.862,582
2024-12-10T00:00:00.000Z,18.5,57.15,25.7,23.5,28.55,3.429,554
2024-12-11T00:00:00.000Z,6.03,74.38,18.02,11.97,21.14,6.575,569
2024-12-12T00:00:00.000Z,13.93,52.2,25.1,18.73,43.52,12.05,577
2024-12-13T00:00:00.000Z,25.88,186.98,39.7,34.42,43.63,10.98,531
2024-12-14T00:00:00.000Z,20.63,208.98,44.7,39.13,49.88,10.696,515
2024-12-15T00:00:00.000Z,27.8,113.63,38.29,35.03,43.03,6.63,591
2024-12-16T00:00:00.000Z,17.98,50.75,28.58,22.55,32.89,6.481,500
2024-12-17T00:00:00.000Z,4.59,49.83,27.3,17.82,32.13,9.815,514
2024-12-18T00:00:00.000Z,21.1,91.6,25.83,23.83,31.63,8.154,515
2024-12-19T00:00:00.000Z,4.3,74.25,29.5,7.25,35.35,13.936,239
2024-12-20T00:00:00.000Z,0.1,97.63,1.17,0.4,3.3,5.157,439
2024-12-21T00:00:00.000Z,2.1,40.25,4.84,3.47,8,3.937,523
2024-12-22T00:00:00.000Z,10.3,77.72,16.14,14.3,17.95,4.703,590
2024-12-23T00:00:00.000Z,0.1,203.2,0.5,0.31,0.87,8.867,572
2024-12-24T00:00:00.000Z,0.08,47.35,0.6,0.25,1.95,3.498,503
2024-12-27T00:00:00.000Z,16.14,33.1,19.48,17.88,20.67,2.179,139
2024-12-28T00:00:00.000Z,10.07,49.9,22.48,13.55,30.98,8.938,491
2024-12-29T00:00:00.000Z,9.75,43.75,28.7,18.55,30.4,7.396,483
2024-12-30T00:00:00.000Z,14.45,73.22,23.77,20.3,30.87,6.561,265
2024-12-31T00:00:00.000Z,24,46.9,33.92,28.17,38.7,5.62,399
2025-01-01T00:00:00.000Z,26.48,248.32,77.5,38.25,140.47,66.362,562
2025-01-02T00:00:00.000Z,69.7,118.13,91.3,87.2,94.38,8.101,587
2025-01-03T00:00:00.000Z,9,70.93,26.43,16.95,53.22,19.372,582
2025-01-04T00:00:00.000Z,18.77,51.35,33.61,28.55,38.83,7.508,590
2025-01-05T00:00:00.000Z,24.65,50.47,41.7,37.4,44.5,5.079,587
2025-01-06T00:00:00.000Z,23.67,51.72,37.85,32.38,42.38,5.756,591
2025-01-07T00:00:00.000Z,8.98,46.95,21.2,17.09,26,6.34,589
2025-01-08T00:00:00.000Z,7.03,51.85,27.85,26.13,33.4,7.404,588
2025-01-09T00:00:00.000Z,4.7,62.1,12.34,8.44,15.65,5.417,586
2025-01-10T00:00:00.000Z,3.17,40.78,12.07,9.35,18.77,5.957,587
2025-01-11T00:00:00.000Z,1.7,66.47,7.43,4.53,9.27,4.699,590
2025-01-12T00:00:00.000Z,1.63,33.67,9.77,6.17,12.39,3.982,589
2025-01-13T00:00:00.000Z,3.97,47.13,13.63,6.31,16.64,5.367,537
2025-01-14T00:00:00.000Z,3.6,48.9,8.43,6.2,14.95,5.931,407
2025-01-15T00:00:00.000Z,16.85,238.15,23.35,21.52,26.52,9.758,587
2025-01-16T00:00:00.000Z,2.17,62.58,13.63,6.2,21.85,11.161,450
2025-01-17T00:00:00.000Z,4.55,57.5,12.87,8.68,15.7,9.344,586
2025-01-18T00:00:00.000Z,10.4,41.97,23.98,19.39,29.34,7.302,581
2025-01-19T00:00:00.000Z,5.09,53.72,11.5,7.28,19.17,8.272,586
2025-01-20T00:00:00.000Z,3.7,73.78,7.03,6.19,9.39,4.006,584
2025-01-21T00:00:00.000Z,7.25,55.38,21.48,14.18,26.02,7.424,586
2025-01-22T00:00:00.000Z,9.23,54.42,18.67,12.68,25.73,8.487,583
2025-01-23T00:00:00.000Z,5.28,234.55,16.01,13.48,17.64,10.644,586
2025-01-24T00:00:00.000Z,13.3,95.28,27.65,22.58,31.89,8.054,585
2025-01-25T00:00:00.000Z,8.38,43.72,27.4,23.44,30.09,7.078,540
2025-01-26T00:00:00.000Z,5.45,30.67,18.86,12.75,22.98,6.521,218
2025-01-27T00:00:00.000Z,2.2,70.59,6.4,4.22,10.83,5.104,485
2025-01-28T00:00:00.000Z,2.38,64.95,10.29,8.13,11.95,4.128,590
2025-01-29T00:00:00.000Z,3.2,28.33,9.75,7.64,12.19,3.52,592
2025-01-30T00:00:00.000Z,10.6,73.38,19.77,12.68,32,12.487,427
2025-01-31T00:00:00.000Z,10.68,88.85,16.97,14.3,22.3,7.004,462
2025-02-01T00:00:00.000Z,2.52,20.17,7.32,5.7,10.32,3.218,345
2025-02-02T00:00:00.000Z,1.3,234,9.9,3.3,11.32,11.017,503
2025-02-03T00:00:00.000Z,4.3,42.22,14.18,9.19,26.88,8.434,581
2025-02-04T00:00:00.000Z,11.32,51.42,22.33,17.42,26.08,7.298,582
2025-02-05T00:00:00.000Z,17.27,49.15,33.4,25.6,38.35,8.785,583
2025-02-06T00:00:00.000Z,14.13,69.95,26.13,20.72,31.82,8.032,584
2025-02-07T00:00:00.000Z,8.94,42.9,14.35,11.38,17.52,5.569,539
2025-02-08T00:00:00.000Z,11.65,37.6,25.05,22.19,28,4.769,525
2025-02-09T00:00:00.000Z,3.8,32.35,16.17,6.84,23,8.621,568
2025-02-10T00:00:00.000Z,9.35,42.78,27.42,18.18,31.76,8.299,577
2025-02-11T00:00:00.000Z,13.13,40.29,29.11,26.07,34.09,7.121,296
2025-02-12T00:00:00.000Z,9.88,43.97,26.58,22.22,29.57,6.383,513
2025-02-13T00:00:00.000Z,30.52,124.43,36.67,34.33,39.2,5.424,497
2025-02-14T00:00:00.000Z,0.8,36.53,4.07,2.02,21.77,11.574,306
2025-02-15T00:00:00.000Z,3.72,25.02,8.52,6.75,13.5,4.671,438
2025-02-16T00:00:00.000Z,15.48,28.13,19,17.95,19.73,1.54,333
2025-02-17T00:00:00.000Z,11.7,31.8,15.23,13.45,22.17,6.089,429
2025-02-18T00:00:00.000Z,16.45,31.63,23.16,20.42,27.3,3.892,512
2025-02-19T00:00:00.000Z,9.9,27.17,13.48,12.54,15.94,4.24,573
2025-02-20T00:00:00.000Z,14.68,73.05,29.52,22.05,32.63,6.625,573
2025-02-21T00:00:00.000Z,32.75,168.75,53.83,47.92,59.42,11.788,555
2025-02-22T00:00:00.000Z,61.53,108.95,84.97,81.2,87.7,5.927,576
2025-02-23T00:00:00.000Z,44.58,117.63,72.97,66.54,87.46,12.356,581
2025-02-24T00:00:00.000Z,68.8,144.4,96.22,88.2,100.88,9.14,575
2025-02-25T00:00:00.000Z,49.5,129.88,97.1,73.86,106.99,20.832,572
2025-02-26T00:00:00.000Z,11.23,81.8,30.84,20.29,38.97,11.305,576
2025-02-27T00:00:00.000Z,8.6,34.42,17.64,14,20.42,4.68,410
2025-02-28T00:00:00.000Z,15.75,27.8,23.13,18.2,25.42,3.725,99
2025-03-01T00:00:00.000Z,1.98,26.83,5.6,4.38,8.98,3.139,379
2025-03-02T00:00:00.000Z,3.6,24.13,7.55,6.42,10.62,2.728,572
2025-03-03T00:00:00.000Z,8.48,36.33,14.38,11.23,18.45,3.975,574
2025-03-04T00:00:00.000Z,14.3,52.33,26.55,23.1,29.3,5.11,570
2025-03-05T00:00:00.000Z,7.65,40.25,27.02,21.2,29.4,7.165,574
2025-03-06T00:00:00.000Z,17.7,23.25,20.42,19.37,21.09,1.076,148
2025-03-07T00:00:00.000Z,14.5,44.9,20.3,17.98,22.91,3.904,421
2025-03-08T00:00:00.000Z,14.52,42.33,30.88,26.37,33.42,5.388,561
2025-03-09T00:00:00.000Z,15.43,60.6,30.52,29.17,34.85,5.334,563
2025-03-10T00:00:00.000Z,3.83,33.29,10.05,7.43,19.5,7.98,558
2025-03-11T00:00:00.000Z,3.35,46.95,15.42,6.85,22.4,10.424,578
2025-03-12T00:00:00.000Z,1.2,79.38,7.15,4.4,12.38,7.032,583
2025-03-13T00:00:00.000Z,0.5,58.75,6.88,1.14,10.48,6.768,371
2025-03-14T00:00:00.000Z,0.73,122.28,2.82,1.92,4.38,8.735,210
2025-03-15T00:00:00.000Z,6.5,7.38,7.05,6.75,7.23,0.283,5
2025-03-18T00:00:00.000Z,4.75,37.5,5.57,5.05,7.04,5.537,69
2025-03-19T00:00:00.000Z,4.78,56.15,8.8,7.84,9.98,2.857,589
2025-03-20T00:00:00.000Z,12.13,110.05,20.16,18.2,21.98,5.879,566
2025-03-21T00:00:00.000Z,11.32,490.42,30.85,29.23,32.29,19.453,591
2025-03-22T00:00:00.000Z,4.9,77.06,28.48,15.02,41.13,13.954,591
2025-03-23T00:00:00.000Z,1.02,24.02,7.85,4.95,12.15,4.728,591
2025-03-24T00:00:00.000Z,0.68,16.48,6.68,2.38,8.27,3.578,591
2025-03-25T00:00:00.000Z,2.38,91.15,10.38,8.18,13.52,6.668,591
2025-03-26T00:00:00.000Z,1.52,67,10.1,4.59,12.52,5.829,590
2025-03-27T00:00:00.000Z,4.82,14.82,11.52,6.9,12.23,2.745,215
2025-03-28T00:00:00.000Z,1.67,67.8,7.78,6.25,9.03,7.184,453
2025-03-29T00:00:00.000Z,1.14,80.65,4.8,2.64,8.57,5.082,561
2025-03-30T00:00:00.000Z,0.5,37.04,2.6,1.23,5.13,4.483,333
2025-03-31T00:00:00.000Z,0.1,19.8,0.8,0.5,1.44,1.116,525
2025-04-01T00:00:00.000Z,0.4,5.45,1.45,1,2.52,1.066,205
2025-04-02T00:00:00.000Z,5.13,21.8,6.69,5.95,8.11,1.882,176
2025-04-03T00:00:00.000Z,3.83,29.85,9.63,6.93,12.98,3.891,582
2025-04-04T00:00:00.000Z,7.95,128.3,19.73,15.73,23.63,7.077,586
2025-04-05T00:00:00.000Z,2.88,39.13,16.39,9.18,25.73,9.461,548
2025-04-06T00:00:00.000Z,2.9,16.14,6.95,5.55,9.77,2.615,339
2025-04-07T00:00:00.000Z,1.38,28.1,3.25,2.7,3.83,1.7,331
2025-04-08T00:00:00.000Z,1.7,25.5,4.59,2.69,7.82,4.546,576
2025-04-09T00:00:00.000Z,4.28,22.85,13.95,7.1,18.1,5.697,552
2025-04-10T00:00:00.000Z,5.75,132.72,11.89,9.27,18.07,7.038,588
2025-04-11T00:00:00.000Z,1.6,162.47,7.43,4.22,21.3,11.01,583
2025-04-12T00:00:00.000Z,1.83,26.3,6.34,5.28,7.43,1.973,590
2025-04-13T00:00:00.000Z,1.9,24.98,4.47,3.44,7.18,2.354,564
2025-04-14T00:00:00.000Z,7.5,368.95,15.15,12.07,17.27,15.029,590
2025-04-15T00:00:00.000Z,1,131.44,5.64,4.07,8.23,6.244,570
2025-04-16T00:00:00.000Z,3.4,24.6,8.18,7,15.95,5.851,583
2025-04-17T00:00:00.000Z,0.4,10.55,2.34,1.58,3.63,1.482,592
2025-04-18T00:00:00.000Z,0.25,35.4,1.25,0.8,3.14,3.48,592
2025-04-19T00:00:00.000Z,0.2,24.15,1.7,1.02,3.98,3.158,505
2025-04-20T00:00:00.000Z,2.15,34.79,4.18,3.53,5.34,2.098,592
2025-04-21T00:00:00.000Z,0.68,34.53,3.15,1.52,6.72,3.84,591
2025-04-22T00:00:00.000Z,0.73,70.15,4.05,2.15,5.3,3.533,593
2025-04-23T00:00:00.000Z,0.35,31.73,4.34,3.1,5.54,2.327,592
2025-04-24T00:00:00.000Z,0,178.18,0.88,0.5,1.52,7.336,591
2025-04-25T00:00:00.000Z,0.2,35.38,1.8,1.02,3.35,2.184,591
2025-04-26T00:00:00.000Z,0.2,11.93,1.12,0.7,2.1,1.451,591
2025-04-27T00:00:00.000Z,1.2,19.23,3.2,2.54,3.78,1.201,590
2025-04-28T00:00:00.000Z,1.33,25.48,3.72,2.6,5.4,2.075,591
2025-04-29T00:00:00.000Z,1.73,50.97,6.75,5.21,8.69,4.381,588
2025-04-30T00:00:00.000Z,2.7,97.57,7.13,5.32,10.25,5.029,591
2025-05-01T00:00:00.000Z,2,21.13,9.3,4.09,13.65,5.445,590
2025-05-02T00:00:00.000Z,1.3,36.04,5.92,2.25,7.93,3.451,538
2025-05-03T00:00:00.000Z,1.1,109.22,1.8,1.6,2,4.949,491
2025-05-04T00:00:00.000Z,1.3,15.52,2.63,2.12,3.13,1.282,592
2025-05-05T00:00:00.000Z,0.35,27.52,3.16,1.67,7.15,3.06,592
2025-05-06T00:00:00.000Z,0.47,8.98,1.67,1.02,3.5,1.852,587
2025-05-07T00:00:00.000Z,0.38,19.2,2.08,1.2,4.38,2.656,586
2025-05-08T00:00:00.000Z,1.02,22.98,7.22,5.01,10.31,3.64,589
2025-05-09T00:00:00.000Z,2.5,20.73,6.18,4.59,8.98,3.253,591
2025-05-10T00:00:00.000Z,1.88,23.65,7.13,4.59,9.19,4.075,592
2025-05-11T00:00:00.000Z,1.33,16.55,6.03,3.13,8.19,3.081,591
2025-05-12T00:00:00.000Z,0.7,10.95,1.87,1.23,7.94,3.377,592
2025-05-13T00:00:00.000Z,0.8,36.75,6.72,4.25,9.43,3.714,591
2025-05-14T00:00:00.000Z,3.72,16.77,6.32,4.84,7.82,1.731,591
2025-05-15T00:00:00.000Z,0.65,14.8,4.15,1.7,8.4,3.774,593
2025-05-16T00:00:00.000Z,1.1,16.05,2.35,2,2.7,0.978,590
2025-05-17T00:00:00.000Z,0.56,156.18,3.42,1.65,4.3,7.072,591
2025-05-18T00:00:00.000Z,0.6,78.59,1.5,1.1,2.49,7.375,592
2025-05-19T00:00:00.000Z,1.4,11.07,2.42,2.08,2.92,1.012,592
2025-05-20T00:00:00.000Z,1.9,22.63,6.59,4.2,10.3,4.284,590
2025-05-21T00:00:00.000Z,3.1,39.17,12.23,7.43,15.32,5.234,591
2025-05-22T00:00:00.000Z,0.5,27.55,1.8,1.29,2.88,2.641,592
2025-05-23T00:00:00.000Z,0.35,7.9,1.85,0.85,2.5,1.213,591
2025-05-24T00:00:00.000Z,0.82,18.8,2.02,1.7,2.8,3.236,590
2025-05-25T00:00:00.000Z,0.9,17.2,4.84,3.83,6.12,2.115,588
2025-05-26T00:00:00.000Z,0.7,10.85,2.2,1.6,3.28,1.197,590
2025-05-27T00:00:00.000Z,0.2,14.6,1.9,1.2,3.97,2.764,591
2025-05-28T00:00:00.000Z,1.3,47.5,7.57,3.29,14.88,7.579,568
2025-05-29T00:00:00.000Z,0.4,4.9,1.42,0.9,2,0.85,161
2025-05-30T00:00:00.000Z,3.08,27.65,8.73,6.9,15.02,6.073,592
2025-05-31T00:00:00.000Z,2.08,96.4,8.74,5.05,10.93,7.806,592
2025-06-01T00:00:00.000Z,0.95,135.27,4.59,1.9,11.25,12.463,591
2025-06-02T00:00:00.000Z,0.88,23.9,1.7,1.38,2.4,3.225,579
2025-06-03T00:00:00.000Z,0.8,44.28,2.4,1.5,3.2,3.208,591
2025-06-04T00:00:00.000Z,2.8,46.38,6.97,4.98,9.19,3.68,585
2025-06-05T00:00:00.000Z,2.65,122.03,5.34,4.53,13.65,7.81,590
2025-06-06T00:00:00.000Z,3.8,64.28,5.45,4.8,6.8,3.124,589
2025-06-07T00:00:00.000Z,4.43,62.33,5.9,5.53,6.3,2.808,591
2025-06-08T00:00:00.000Z,5.85,29.48,9.15,6.88,15.57,5.497,583
2025-06-09T00:00:00.000Z,11.77,44.38,17.85,14.66,23.38,8.507,588
2025-06-10T00:00:00.000Z,15.18,32.47,17.66,16.92,21.3,3.217,590
2025-06-11T00:00:00.000Z,23.1,76.06,27.85,25.8,30.5,4.258,586
2025-06-12T00:00:00.000Z,24.63,44.97,29.85,27.41,33.57,4.225,524
2025-06-13T00:00:00.000Z,27.33,50.45,34.08,30.45,38.33,4.776,590
